ID;IDINTERVENTION;TEXT_INTERVENTIONMANUEL;IDSALARIE;Login;HEUREDEBUT;HEUREFIN;DATEDEBUT;DATEFIN;DEMIJOURDEBUT;DEMIJOURFIN;BHEURE;COMPLEMENT;TRANSFERE;CREATIONPOSTCLOTURE;IDJOURFERIE;ORIGINEINTRANET
28684;40;;8;VCE;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2012-12-31 00:00:00.000;2012-12-31 00:00:00.000;0;0;0;0;0;0;0;1
28713;40;;71;RLE;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2012-12-31 00:00:00.000;2012-12-31 00:00:00.000;0;0;0;0;0;0;0;1
28715;40;;584;PAFE;1899-12-30 08:00:00.000;1899-12-30 17:00:00.000;2012-12-31 00:00:00.000;2012-12-31 00:00:00.000;0;0;0;0;0;0;0;1
28557;40;;212;LDE;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2012-12-31 00:00:00.000;2012-12-31 00:00:00.000;0;0;0;0;0;0;0;1
28595;40;;100;TGT;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2012-12-31 00:00:00.000;2013-01-03 00:00:00.000;0;0;0;0;0;0;0;1
28535;40;;116;SRE;1899-12-30 08:30:00.000;1899-12-30 00:00:00.000;2012-12-31 00:00:00.000;2013-01-02 00:00:00.000;0;0;0;0;0;0;0;NULL
28812;40;;450;AGE;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-01-02 00:00:00.000;2013-01-02 00:00:00.000;0;0;0;0;0;0;0;NULL
28845;40;;578;BEFN;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-01-02 00:00:00.000;2013-01-02 00:00:00.000;0;0;0;0;0;0;0;1
28414;40;ok;477;MMT;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-01-02 00:00:00.000;2013-01-03 00:00:00.000;0;0;0;0;0;0;0;1
28345;40;;221;SBH;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-01-02 00:00:00.000;2013-01-04 00:00:00.000;0;0;0;0;0;0;0;1
28145;40;;364;ECA;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-01-02 00:00:00.000;2013-01-04 00:00:00.000;0;0;0;0;0;0;0;1
28754;40;;551;PHFA;1899-12-30 08:00:00.000;1899-12-30 17:00:00.000;2013-01-02 00:00:00.000;2013-01-02 00:00:00.000;0;0;0;0;0;0;0;1
27810;40;;238;MWG;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-01-02 00:00:00.000;2013-01-02 00:00:00.000;0;0;0;0;0;0;0;1
28476;40;;115;PJU;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-01-02 00:00:00.000;2013-01-03 00:00:00.000;0;0;0;0;0;0;0;1
28499;40;;15;FRDN;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-01-02 00:00:00.000;2013-01-04 00:00:00.000;0;0;0;0;0;0;0;1
28827;40;;612;EEB;1899-12-30 08:15:00.000;1899-12-30 17:45:00.000;2013-01-02 00:00:00.000;2013-01-02 00:00:00.000;0;0;0;0;0;0;0;NULL
28024;40;;103;CCT;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-01-02 00:00:00.000;2013-01-04 00:00:00.000;0;0;0;0;0;0;0;1
27614;40;;533;DVE;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-01-02 00:00:00.000;2013-01-04 00:00:00.000;0;0;0;0;0;0;0;1
28194;40;;508;PPD;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-01-02 00:00:00.000;2013-01-02 00:00:00.000;0;0;0;0;0;0;0;1
28199;40;;473;LAJ;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-01-02 00:00:00.000;2013-01-03 00:00:00.000;0;0;0;0;0;0;0;1
28132;40;;435;FTN;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-01-02 00:00:00.000;2013-01-04 00:00:00.000;0;0;0;0;0;0;0;1
28171;40;;468;ACN;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-01-02 00:00:00.000;2013-01-02 00:00:00.000;0;0;0;0;0;0;0;1
28168;40;;362;FBL;1899-12-30 08:00:00.000;1899-12-30 17:30:00.000;2013-01-02 00:00:00.000;2013-01-04 00:00:00.000;0;0;0;0;0;0;0;1
27911;40;;421;BFN;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-01-02 00:00:00.000;2013-01-02 00:00:00.000;0;0;0;0;0;0;0;1
27891;40;;14;PGI;1899-12-30 08:00:00.000;1899-12-30 17:00:00.000;2013-01-02 00:00:00.000;2013-01-02 00:00:00.000;0;0;0;0;0;0;0;1
27974;40;;46;BTE;1899-12-30 08:00:00.000;1899-12-30 16:55:00.000;2013-01-02 00:00:00.000;2013-01-04 00:00:00.000;0;0;0;0;0;0;0;1
27998;40;;525;LJO;1899-12-30 08:00:00.000;1899-12-30 17:00:00.000;2013-01-02 00:00:00.000;2013-01-02 00:00:00.000;0;0;0;0;0;0;0;1
27578;40;;534;YVL;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-01-02 00:00:00.000;2013-01-02 00:00:00.000;0;0;0;0;0;0;0;1
27283;40;;51;SEBT;1899-12-30 08:15:00.000;1899-12-30 17:00:00.000;2013-01-02 00:00:00.000;2013-01-04 00:00:00.000;0;0;0;0;0;0;0;1
28298;40;;122;JCD;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-01-02 00:00:00.000;2013-01-04 00:00:00.000;0;0;0;0;0;0;0;1
28303;40;;248;KBN;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-01-02 00:00:00.000;2013-01-03 00:00:00.000;0;0;0;0;0;0;0;1
28226;40;;40;RDA;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-01-02 00:00:00.000;2013-01-04 00:00:00.000;0;0;0;0;0;0;0;1
28227;40;;628;MTT;1899-12-30 08:15:00.000;1899-12-30 17:45:00.000;2013-01-02 00:00:00.000;2013-01-03 00:00:00.000;0;0;0;0;0;0;0;1
28212;40;;361;PBT;1899-12-30 08:00:00.000;1899-12-30 17:30:00.000;2013-01-02 00:00:00.000;2013-01-02 00:00:00.000;0;0;0;0;0;0;0;1
28117;40;;39;JBA;1899-12-30 08:30:00.000;1899-12-30 17:15:00.000;2013-01-02 00:00:00.000;2013-01-04 00:00:00.000;0;0;0;0;0;0;0;1
28241;40;;228;FTT;1899-12-30 08:00:00.000;1899-12-30 18:00:00.000;2013-01-02 00:00:00.000;2013-01-02 00:00:00.000;0;0;0;0;0;0;0;1
28534;40;;415;SVT;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-01-02 00:00:00.000;2013-01-04 00:00:00.000;0;0;0;0;0;0;0;1
28714;40;;420;JMB;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-01-02 00:00:00.000;2013-01-02 00:00:00.000;0;0;0;0;0;0;0;1
28667;40;;526;NLR;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-01-02 00:00:00.000;2013-01-02 00:00:00.000;0;0;0;0;0;0;0;1
28645;40;;71;RLE;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-01-02 00:00:00.000;2013-01-04 00:00:00.000;0;0;0;0;0;0;0;1
28626;40;;386;GLX;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-01-02 00:00:00.000;2013-01-04 00:00:00.000;0;0;0;0;0;0;0;1
28597;40;;534;YVL;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-01-03 00:00:00.000;2013-01-04 00:00:00.000;0;0;0;0;0;0;0;1
28309;40;;78;MRT;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-01-03 00:00:00.000;2013-01-04 00:00:00.000;0;0;0;0;0;0;0;1
28182;40;;469;YJN;1899-12-30 14:00:00.000;1899-12-30 17:00:00.000;2013-01-03 00:00:00.000;2013-01-04 00:00:00.000;1;0;0;0;0;0;0;1
28781;40;;99;EVL;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-01-03 00:00:00.000;2013-01-03 00:00:00.000;0;0;0;0;0;0;0;1
29089;40;;407;MBD;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-01-03 00:00:00.000;2013-01-04 00:00:00.000;0;0;0;0;0;0;0;NULL
29087;40;;663;FSL;1899-12-30 14:00:00.000;1899-12-30 17:30:00.000;2013-01-04 00:00:00.000;2013-01-04 00:00:00.000;1;1;0;0;0;0;0;NULL
28773;40;;24;SFR;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-01-04 00:00:00.000;2013-01-04 00:00:00.000;0;0;0;0;0;0;0;NULL
28222;40;;99;EVL;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-01-04 00:00:00.000;2013-01-04 00:00:00.000;0;0;0;0;0;0;0;1
28545;40;;388;ITT;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-01-04 00:00:00.000;2013-01-04 00:00:00.000;0;0;0;0;0;0;0;1
28167;40;;362;FBL;1899-12-30 08:00:00.000;1899-12-30 17:30:00.000;2013-01-07 00:00:00.000;2013-01-07 00:00:00.000;0;0;0;0;0;0;0;1
28278;40;;176;AMT;1899-12-30 08:30:00.000;1899-12-30 17:15:00.000;2013-01-07 00:00:00.000;2013-01-18 00:00:00.000;0;0;0;0;0;0;0;NULL
28602;40;;408;CGS;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-01-08 00:00:00.000;2013-01-08 00:00:00.000;0;0;0;0;0;0;0;1
28795;40;;577;ELCA;1899-12-30 08:30:00.000;1899-12-30 12:05:00.000;2013-01-09 00:00:00.000;2013-01-09 00:00:00.000;1;0;0;0;0;0;0;NULL
27773;40;;276;MBN;1899-12-30 08:00:00.000;1899-12-30 18:00:00.000;2013-01-09 00:00:00.000;2013-01-11 00:00:00.000;0;0;0;0;0;0;0;1
28932;40;;443;FLBT;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-01-10 00:00:00.000;2013-01-10 00:00:00.000;0;0;0;0;0;0;0;NULL
28922;40;;551;PHFA;1899-12-30 14:00:00.000;1899-12-30 17:00:00.000;2013-01-10 00:00:00.000;2013-01-10 00:00:00.000;1;1;0;0;0;0;0;NULL
28910;40;;378;FMN;1899-12-30 08:15:00.000;1899-12-30 17:30:00.000;2013-01-11 00:00:00.000;2013-01-11 00:00:00.000;0;0;0;0;0;0;0;1
28914;40;;577;ELCA;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-01-11 00:00:00.000;2013-01-11 00:00:00.000;0;0;0;0;0;0;0;NULL
28782;40;;269;MMR;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-01-11 00:00:00.000;2013-01-11 00:00:00.000;0;0;0;0;0;0;0;1
28884;40;;365;JFD;1899-12-30 08:30:00.000;1899-12-30 12:05:00.000;2013-01-11 00:00:00.000;2013-01-11 00:00:00.000;1;0;0;0;0;0;0;1
28796;40;;134;CLR;1899-12-30 08:15:00.000;1899-12-30 12:05:00.000;2013-01-16 00:00:00.000;2013-01-16 00:00:00.000;1;0;0;0;0;0;0;1
29036;40;;599;ABE;1899-12-30 08:30:00.000;1899-12-30 16:00:00.000;2013-01-17 00:00:00.000;2013-01-17 00:00:00.000;0;0;0;0;0;0;0;1
29003;40;;612;EEB;1899-12-30 12:05:00.000;1899-12-30 17:45:00.000;2013-01-17 00:00:00.000;2013-01-17 00:00:00.000;1;1;0;0;0;0;0;NULL
29012;40;;619;NBY;1899-12-30 08:15:00.000;1899-12-30 12:05:00.000;2013-01-17 00:00:00.000;2013-01-17 00:00:00.000;1;0;0;0;0;0;0;1
29013;40;;157;PCI;1899-12-30 08:15:00.000;1899-12-30 12:25:00.000;2013-01-18 00:00:00.000;2013-01-18 00:00:00.000;1;0;0;0;0;0;0;1
29004;40;;612;EEB;1899-12-30 08:15:00.000;1899-12-30 12:05:00.000;2013-01-18 00:00:00.000;2013-01-18 00:00:00.000;1;0;0;0;0;0;0;NULL
28921;40;;420;JMB;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-01-18 00:00:00.000;2013-01-18 00:00:00.000;0;0;0;0;0;0;0;1
28835;40;;157;PCI;1899-12-30 14:00:00.000;1899-12-30 17:00:00.000;2013-01-18 00:00:00.000;2013-01-18 00:00:00.000;1;1;0;0;0;0;0;1
28935;40;;5;GDR;1899-12-30 13:55:00.000;1899-12-30 17:30:00.000;2013-01-18 00:00:00.000;2013-01-18 00:00:00.000;1;1;0;0;0;0;0;1
29044;40;;3;PRE;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-01-21 00:00:00.000;2013-01-22 00:00:00.000;0;0;0;0;0;0;0;1
28996;40;;525;LJO;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-01-21 00:00:00.000;2013-01-21 00:00:00.000;0;0;0;0;0;0;0;1
29102;40;;531;DRL;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-01-22 00:00:00.000;2013-01-22 00:00:00.000;0;0;0;0;0;0;0;1
29115;40;;417;FBT;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-01-22 00:00:00.000;2013-01-22 00:00:00.000;0;0;0;0;0;0;0;1
29076;40;;114;JVA;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-01-22 00:00:00.000;2013-01-22 00:00:00.000;0;0;0;0;0;0;0;NULL
29105;40;;120;JPD;1899-12-30 13:55:00.000;1899-12-30 18:00:00.000;2013-01-23 00:00:00.000;2013-01-23 00:00:00.000;1;1;0;0;0;0;0;1
29131;40;;248;KBN;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-01-24 00:00:00.000;2013-01-24 00:00:00.000;0;0;0;0;0;0;0;1
29146;40;;205;CLLE;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-01-25 00:00:00.000;2013-01-25 00:00:00.000;0;0;0;0;0;0;0;1
29103;40;;386;GLX;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-01-25 00:00:00.000;2013-01-25 00:00:00.000;0;0;0;0;0;0;0;1
29129;40;;134;CLR;1899-12-30 13:55:00.000;1899-12-30 17:15:00.000;2013-01-25 00:00:00.000;2013-01-25 00:00:00.000;1;1;0;0;0;0;0;1
29109;40;;44;ELD;1899-12-30 08:30:00.000;1899-12-30 17:35:00.000;2013-01-25 00:00:00.000;2013-01-25 00:00:00.000;0;0;0;0;0;0;0;1
28850;40;;212;LDE;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-01-25 00:00:00.000;2013-01-25 00:00:00.000;0;0;0;0;0;0;0;1
29095;40;;173;EBN;1899-12-30 13:55:00.000;1899-12-30 17:30:00.000;2013-01-25 00:00:00.000;2013-01-25 00:00:00.000;1;1;0;0;0;0;0;1
29108;40;;607;FST;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-01-28 00:00:00.000;2013-01-29 00:00:00.000;0;0;0;0;0;0;0;1
29118;40;;713;NRA;1899-12-30 08:15:00.000;1899-12-30 17:45:00.000;2013-01-28 00:00:00.000;2013-01-28 00:00:00.000;0;0;0;0;0;0;0;1
28047;40;;49;FSZ;1899-12-30 08:00:00.000;1899-12-30 17:00:00.000;2013-01-28 00:00:00.000;2013-02-01 00:00:00.000;0;0;0;0;0;0;0;1
27922;40;;596;ICN;1899-12-30 00:00:00.000;1899-12-30 18:30:00.000;2013-01-28 00:00:00.000;2013-02-01 00:00:00.000;0;0;0;0;0;0;0;NULL
28830;40;;413;LHP;1899-12-30 08:15:00.000;1899-12-30 17:15:00.000;2013-01-29 00:00:00.000;2013-02-01 00:00:00.000;0;0;0;0;0;0;0;1
28798;40;;134;CLR;1899-12-30 08:15:00.000;1899-12-30 12:05:00.000;2013-01-30 00:00:00.000;2013-01-30 00:00:00.000;1;0;0;0;0;0;0;1
29230;40;;551;PHFA;1899-12-30 14:00:00.000;1899-12-30 17:00:00.000;2013-01-31 00:00:00.000;2013-01-31 00:00:00.000;1;1;0;0;0;0;0;1
29211;40;;115;PJU;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-02-01 00:00:00.000;2013-02-01 00:00:00.000;0;0;0;0;0;0;0;1
29026;40;;103;CCT;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-02-01 00:00:00.000;2013-02-01 00:00:00.000;0;0;0;0;0;0;0;1
29025;40;;103;CCT;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-02-04 00:00:00.000;2013-02-04 00:00:00.000;0;0;0;0;0;0;0;1
29273;40;;428;RPO;1899-12-30 13:55:00.000;1899-12-30 18:00:00.000;2013-02-04 00:00:00.000;2013-02-04 00:00:00.000;1;1;0;0;0;0;0;1
29606;40;;51;SEBT;1899-12-30 08:15:00.000;1899-12-30 17:30:00.000;2013-02-05 00:00:00.000;2013-02-05 00:00:00.000;0;0;0;0;0;0;0;NULL
29100;40;;633;ECR;1899-12-30 08:15:00.000;1899-12-30 17:25:00.000;2013-02-06 00:00:00.000;2013-02-07 00:00:00.000;0;0;0;0;0;0;0;1
28619;40;;657;MGT;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-02-06 00:00:00.000;2013-02-08 00:00:00.000;0;0;0;0;0;0;0;1
29106;40;;607;FST;1899-12-30 08:30:00.000;1899-12-30 12:05:00.000;2013-02-07 00:00:00.000;2013-02-11 00:00:00.000;0;1;0;0;0;0;0;1
29410;40;;422;CAJN;1899-12-30 13:30:00.000;1899-12-30 17:30:00.000;2013-02-08 00:00:00.000;2013-02-08 00:00:00.000;1;1;0;0;0;0;0;NULL
28875;40;;499;SAD;1899-12-30 08:30:00.000;1899-12-30 16:30:00.000;2013-02-11 00:00:00.000;2013-02-15 00:00:00.000;0;0;0;0;0;0;0;1
29432;40;;628;MTT;1899-12-30 08:15:00.000;1899-12-30 17:45:00.000;2013-02-11 00:00:00.000;2013-02-11 00:00:00.000;0;0;0;0;0;0;0;1
29381;40;C''est vraiment exceptionnel !!!;539;GCT;1899-12-30 13:55:00.000;1899-12-30 18:00:00.000;2013-02-11 00:00:00.000;2013-02-11 00:00:00.000;1;1;0;0;0;0;0;1
29383;40;;24;SFR;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-02-11 00:00:00.000;2013-02-11 00:00:00.000;0;0;0;0;0;0;0;NULL
29505;40;;408;CGS;1899-12-30 08:30:00.000;1899-12-30 12:17:00.000;2013-02-12 00:00:00.000;2013-02-12 00:00:00.000;1;0;0;0;0;0;0;1
29288;40;;157;PCI;1899-12-30 14:00:00.000;1899-12-30 17:30:00.000;2013-02-13 00:00:00.000;2013-02-13 00:00:00.000;1;1;0;0;0;0;0;1
28899;40;;99;EVL;1899-12-30 13:55:00.000;1899-12-30 17:30:00.000;2013-02-13 00:00:00.000;2013-02-15 00:00:00.000;1;0;0;0;0;0;0;1
28852;40;;489;CSA;1899-12-30 13:30:00.000;1899-12-30 17:30:00.000;2013-02-14 00:00:00.000;2013-02-14 00:00:00.000;1;1;0;0;0;0;0;1
29513;40;;276;MBN;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-02-14 00:00:00.000;2013-02-15 00:00:00.000;0;0;0;0;0;0;0;1
29503;40;;6;YCL;1899-12-30 13:55:00.000;1899-12-30 17:30:00.000;2013-02-15 00:00:00.000;2013-02-15 00:00:00.000;1;1;0;0;0;0;0;1
29531;40;;462;TVE;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-02-15 00:00:00.000;2013-02-15 00:00:00.000;0;0;0;0;0;0;0;1
29367;40;;221;SBH;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-02-15 00:00:00.000;2013-02-15 00:00:00.000;0;0;0;0;0;0;0;1
29228;40;;572;JAR;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-02-15 00:00:00.000;2013-02-15 00:00:00.000;0;0;0;0;0;0;0;1
29303;40;;173;EBN;1899-12-30 13:55:00.000;1899-12-30 17:30:00.000;2013-02-15 00:00:00.000;2013-02-15 00:00:00.000;1;1;0;0;0;0;0;1
29546;40;;269;MMR;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-02-15 00:00:00.000;2013-02-15 00:00:00.000;0;0;0;0;0;0;0;1
28851;40;;489;CSA;1899-12-30 08:00:00.000;1899-12-30 16:30:00.000;2013-02-15 00:00:00.000;2013-02-15 00:00:00.000;0;0;0;0;0;0;0;1
29474;40;;120;JPD;1899-12-30 08:15:00.000;1899-12-30 17:30:00.000;2013-02-15 00:00:00.000;2013-02-18 00:00:00.000;0;0;0;0;0;0;0;1
28431;40;;406;AVT;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-02-18 00:00:00.000;2013-02-22 00:00:00.000;0;0;0;0;0;0;0;1
29557;40;;469;YJN;1899-12-30 08:15:00.000;1899-12-30 17:30:00.000;2013-02-18 00:00:00.000;2013-02-18 00:00:00.000;0;0;0;0;0;0;0;1
29245;40;;326;JPS;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-02-18 00:00:00.000;2013-02-22 00:00:00.000;0;0;0;0;0;0;0;1
29191;40;;675;DCR;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-02-18 00:00:00.000;2013-02-18 00:00:00.000;0;0;0;0;0;0;0;1
29430;40;;558;BLX;1899-12-30 08:00:00.000;1899-12-30 12:00:00.000;2013-02-19 00:00:00.000;2013-02-19 00:00:00.000;1;0;0;0;0;0;0;1
29609;40;;713;NRA;1899-12-30 08:15:00.000;1899-12-30 17:45:00.000;2013-02-19 00:00:00.000;2013-02-20 00:00:00.000;0;0;0;0;0;0;0;1
29502;40;;284;MCL;1899-12-30 08:30:00.000;1899-12-30 17:45:00.000;2013-02-19 00:00:00.000;2013-02-19 00:00:00.000;0;0;0;0;0;0;0;1
29621;40;;600;FCT;1899-12-30 08:30:00.000;1899-12-30 17:00:00.000;2013-02-20 00:00:00.000;2013-02-20 00:00:00.000;0;0;0;0;0;0;0;1
29544;40;;428;RPO;1899-12-30 13:55:00.000;1899-12-30 18:00:00.000;2013-02-21 00:00:00.000;2013-02-21 00:00:00.000;1;1;0;0;0;0;0;1
29756;40;;276;MBN;1899-12-30 13:48:00.000;1899-12-30 18:20:00.000;2013-02-21 00:00:00.000;2013-02-21 00:00:00.000;1;1;0;0;0;0;0;NULL
29519;40;;495;APR;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-02-21 00:00:00.000;2013-02-22 00:00:00.000;0;0;0;0;0;0;0;1
29639;40;;205;CLLE;1899-12-30 13:55:00.000;1899-12-30 18:00:00.000;2013-02-21 00:00:00.000;2013-02-21 00:00:00.000;1;1;0;0;0;0;0;1
29641;40;;713;NRA;1899-12-30 13:55:00.000;1899-12-30 17:15:00.000;2013-02-21 00:00:00.000;2013-02-22 00:00:00.000;1;0;0;0;0;0;0;1
29632;40;;265;AIZ;1899-12-30 13:43:00.000;1899-12-30 17:30:00.000;2013-02-22 00:00:00.000;2013-02-22 00:00:00.000;1;1;0;0;0;0;0;1
29633;40;;548;JAY;1899-12-30 13:55:00.000;1899-12-30 17:30:00.000;2013-02-22 00:00:00.000;2013-02-22 00:00:00.000;1;1;0;0;0;0;0;1
29528;40;;428;RPO;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-02-22 00:00:00.000;2013-02-22 00:00:00.000;0;0;0;0;0;0;0;1
29595;40;;17;LVE;1899-12-30 08:00:00.000;1899-12-30 17:00:00.000;2013-02-22 00:00:00.000;2013-02-22 00:00:00.000;0;0;0;0;0;0;0;1
29653;40;;378;FMN;1899-12-30 13:55:00.000;1899-12-30 17:30:00.000;2013-02-22 00:00:00.000;2013-02-22 00:00:00.000;1;1;0;0;0;0;0;1
29274;40;;269;MMR;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-02-22 00:00:00.000;2013-02-25 00:00:00.000;0;0;0;0;0;0;0;1
28878;40;;129;MDS;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-02-22 00:00:00.000;2013-02-22 00:00:00.000;0;0;0;0;0;0;0;1
28800;40;;599;ABE;1899-12-30 08:30:00.000;1899-12-30 16:00:00.000;2013-02-25 00:00:00.000;2013-02-28 00:00:00.000;0;0;0;0;0;0;0;1
28808;40;;47;OFE;1899-12-30 08:00:00.000;1899-12-30 16:30:00.000;2013-02-25 00:00:00.000;2013-03-01 00:00:00.000;0;0;0;0;0;0;0;1
28877;40;;129;MDS;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-02-25 00:00:00.000;2013-03-01 00:00:00.000;0;0;0;0;0;0;0;1
29122;40;;78;MRT;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-02-25 00:00:00.000;2013-03-01 00:00:00.000;0;0;0;0;0;0;0;1
29064;40;;424;RME;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-02-25 00:00:00.000;2013-02-26 00:00:00.000;0;0;0;0;0;0;0;1
29094;40;;256;RELE;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-02-25 00:00:00.000;2013-03-01 00:00:00.000;0;0;0;0;0;0;0;1
29255;40;;238;MWG;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-02-25 00:00:00.000;2013-03-01 00:00:00.000;0;0;0;0;0;0;0;NULL
29588;40;;409;NCK;1899-12-30 08:30:00.000;1899-12-30 17:45:00.000;2013-02-25 00:00:00.000;2013-02-26 00:00:00.000;0;0;0;0;0;0;0;1
29195;40;;39;JBA;1899-12-30 08:30:00.000;1899-12-30 17:15:00.000;2013-02-25 00:00:00.000;2013-03-01 00:00:00.000;0;0;0;0;0;0;0;1
29720;40;;378;FMN;1899-12-30 08:15:00.000;1899-12-30 18:00:00.000;2013-02-25 00:00:00.000;2013-02-25 00:00:00.000;0;0;0;0;0;0;0;1
29611;40;;43;FFT;1899-12-30 08:15:00.000;1899-12-30 00:00:00.000;2013-02-25 00:00:00.000;2013-03-03 00:00:00.000;0;0;0;0;0;0;0;1
29640;40;;229;FHN;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-02-25 00:00:00.000;2013-03-01 00:00:00.000;0;0;0;0;0;0;0;1
29647;40;;284;MCL;1899-12-30 08:30:00.000;1899-12-30 17:15:00.000;2013-02-25 00:00:00.000;2013-03-01 00:00:00.000;0;0;0;0;0;0;0;1
29394;40;;13;FRI;1899-12-30 13:55:00.000;1899-12-30 18:00:00.000;2013-02-25 00:00:00.000;2013-02-25 00:00:00.000;1;1;0;0;0;0;0;1
29508;40;;19;NGD;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-02-25 00:00:00.000;2013-03-01 00:00:00.000;0;0;0;0;0;0;0;1
29304;40;;296;BVI;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-02-25 00:00:00.000;2013-02-25 00:00:00.000;0;0;0;0;0;0;0;1
29309;40;;42;IFE;1899-12-30 08:15:00.000;1899-12-30 17:15:00.000;2013-02-25 00:00:00.000;2013-03-01 00:00:00.000;0;0;0;0;0;0;0;1
29153;40;;17;LVE;1899-12-30 08:00:00.000;1899-12-30 17:00:00.000;2013-02-25 00:00:00.000;2013-03-01 00:00:00.000;0;0;0;0;0;0;0;1
29154;40;;191;HFY;1899-12-30 08:30:00.000;1899-12-30 18:00:00.000;2013-02-25 00:00:00.000;2013-03-01 00:00:00.000;0;0;0;0;0;0;0;1
27985;40;;533;DVE;1899-12-30 08:30:00.000;1899-12-30 17:30:00.000;2013-02-25 00:00:00.000;2013-03-01 00:00:00.000;0;0;0;0;0;0;0;1
